"URL_INFO","NOM_TITULA","NOMBRE_UNIV","NOMBRE_CENTRO","TIPO_UNIV_CENTRO","PRESENCIALIDAD","IDIOMAEXTRANJERO","PLAZAS","NOTA_CORTE","NOTA_CORTE_ANT","NOTA_ADMISION","RENDIMIENTO","CREDITOS","PRECIO","TASA_AFIL"
"https://www.uam.es/uam/grado","Grado en Bioquímica","Universidad Autónoma de Madrid","Facultad de Ciencias (Madrid)","Pública / Propio","Sí","No",80,12.88,13.11,13.33,97,240,20.68,64.9
"https://estudios.unizar.es/estudio/lista-ramas?tipo_id=5","Grado en Estudios Clásicos","Universidad de Zaragoza","Facultad de Filosofía y Letras (Zaragoza)","Pública / Propio","Sí","No",30,5,5,10.88,67,240,13.5,NA
"http://www.unir.net/grados-online.aspx","Grado en Maestro en Educación Infantil","Universidad Internacional de la Rioja","Facultad de Educación (La Rioja)","Privada / Propio","No","No",NA,NA,NA,NA,94,240,NA,85.3
"https://www.uspceu.com/oferta/grado?_adin=11551547647","Grado en Historia","Universidad San Pablo-CEU","Facultad de Humanidades y Ciencias de la Comunicación (Madrid)","Privada / Propio","Sí","No",NA,NA,NA,NA,NA,240,NA,NA
"http://www.uneatlantico.es/estudios-grados-oficiales/","Grado en Lenguas Aplicadas","Universidad Europea del Atlántico","Facultad de Ciencias Sociales y Humanidades (Cantabria)","Privada / Propio","Sí","No",NA,NA,NA,NA,88,240,NA,NA
"http://www.ugr.es/pages/estudios/grado","Grado en Literaturas Comparadas","Universidad de Granada","Facultad de Filosofía y Letras (Granada)","Pública / Propio","Sí","No",50,5,5,9.53,80,240,12.62,NA
"https://www.usal.es/grados","Grado en Traducción e Interpretación","Universidad de Salamanca","Facultad de Traducción y Documentación (Salamanca)","Pública / Propio","Sí","Sí*",65,6.59,10,11.73,91,240,14.81,53.5
"https://www.uaoceu.es/estudios?tipos_estudio=30&_adin=11551547647","Grado en Derecho","Universitat Abat Oliba CEU","Facultad de Derecho y Empresa (Barcelona)","Privada / Propio","Sí","No",100,NA,NA,NA,91,240,NA,NA
"https://www.uaoceu.es/estudios?tipos_estudio=30&_adin=11551547647","Grado en Psicología","Universitat Abat Oliba CEU","Facultad de Ciencias de la Salud y de la Vida (Barcelona)","Privada / Propio","Sí","No",95,NA,NA,NA,95,240,NA,NA
"https://www.ujaen.es/estudios/oferta-academica/grados","Grado en Ingeniería Civil","Universidad de Jaén","Escuela Politécnica Superior (Linares) (Jaén)","Pública / Propio","Sí","No",30,5,5,NA,61,240,12.62,68.3
"http://www.ucjc.edu/estudios-universitarios/grados/oficiales/","Grado en Transporte y Logística","Universidad Camilo José Cela","Facultad de Tecnología y Ciencia (Madrid)","Privada / Propio","Sí","No",NA,NA,NA,NA,95,240,NA,NA
"http://www.usc.es/es/titulacions/titulaionoficgrao.html","Grado en Educación Social","Universidad de Santiago de Compostela","Facultad de Ciencias de la Educación (A Coruña)","Pública / Propio","Sí","No",75,7.91,9.31,10.26,96,240,9.85,64.6
"https://www.uca.es/grados/","Grado en Lingüística y Lenguas Aplicadas","Universidad de Cádiz","Facultad de Filosofía y Letras (Cádiz)","Pública / Propio","Sí","No",45,5,5,8.51,76,240,12.62,NA
"http://www.ucjc.edu/estudios-universitarios/grados/oficiales/","Grado en Animación","Universidad Camilo José Cela","Centro Universitario de Tecnología y Arte Digital (U-Tad) (Madrid)","Privada / Adscrito**","Varias modalidades*","No",NA,NA,NA,NA,91,240,NA,NA
"http://www.urjc.es/estudios/grado","Grado en Criminología","Universidad Rey Juan Carlos","Facultad de Ciencias Jurídicas y Políticas. Campus de Madrid (Madrid)","Pública / Propio","Sí","No",NA,11.39,NA,NA,91,240,19.43,NA
"http://www.urjc.es/estudios/grado","Grado en Criminología","Universidad Rey Juan Carlos","Facultad de Ciencias Jurídicas y Políticas. Campus de Aranjuez (Madrid)","Pública / Propio","Sí","No",NA,11.08,NA,NA,91,240,19.43,NA
"http://www.urjc.es/estudios/grado","Grado en Criminología","Universidad Rey Juan Carlos","Facultad de Ciencias Jurídicas y Políticas. Campus de Alcorcón (Madrid)","Pública / Propio","Sí","No",NA,11.39,NA,NA,91,240,19.43,NA
"http://www.urjc.es/estudios/grado","Grado en Criminología","Universidad Rey Juan Carlos","Escuela Universitaria de Turismo ESERP (Madrid)","Pública / Adscrito**","Sí","No",40,5.18,5.15,8.34,91,240,19.43,NA
"http://www.nebrija.com/carreras-universitarias/carreras.php","Grado en Turismo","Universidad Antonio de Nebrija","Facultad de Ciencias Sociales (Madrid)","Privada / Propio","Varias modalidades*","Sí*",NA,NA,NA,NA,81,240,NA,NA
"http://www.uah.es/estudios/grados/inicio.asp","Grado en Ingeniería de Computadores","Universidad de Alcalá","Escuela Politécnica Superior (Madrid)","Pública / Propio","Sí","No",75,9.34,8.64,9.33,54,240,19.43,NA
"https://www.ubu.es/grados","Grado en Educación Social","Universidad de Burgos","Facultad de Educación (Burgos)","Pública / Propio","Sí","No",70,5.47,7.05,8.91,91,240,13.67,64.9
"http://www.uah.es/estudios/grados/inicio.asp","Grado en Fundamentos de Arquitectura y Urbanismo","Universidad de Alcalá","Escuela de Arquitectura (Madrid)","Pública / Propio","Sí","No",100,10.12,10.09,10.74,73,300,19.43,64
"https://www.um.es/web/estudios/grados","Grado en Periodismo","Universidad de Murcia","Facultad de Comunicación y Documentación (Murcia)","Pública / Propio","Sí","No",60,9.4,6.13,10.08,88,240,14.38,69.3
"https://www.um.es/web/estudios/grados","Grado en Educación Social","Universidad de Murcia","Facultad de Educación (Murcia)","Pública / Propio","Sí","No",120,5.07,5,9.4,92,240,14.38,73.9
"https://www.um.es/web/estudios/grados","Grado en Nutrición Humana y Dietética","Universidad de Murcia","Facultad de Ciencias Sociosanitarias (Murcia)","Pública / Propio","Sí","No",60,6.3,6.56,9.27,80,240,16.78,64.1
"https://www.us.es/estudiar/que-estudiar/oferta-de-grados","Grado en Derecho","Universidad de Sevilla","Centro de Estudios Universitarios Cardenal Spínola (Sevilla)","Pública / Adscrito**","Sí","No",100,5,5,8.38,73,240,12.62,NA
"https://www.us.es/estudiar/que-estudiar/oferta-de-grados","Grado en Derecho","Universidad de Sevilla","Facultad de Derecho (Sevilla)","Pública / Propio","Sí","No",480,9.99,9.61,10.99,73,240,12.62,39.7
"https://www.us.es/estudiar/que-estudiar/oferta-de-grados","Grado en Marketing e Investigación de Mercados","Universidad de Sevilla","Facultad de Ciencias Económicas y Empresariales (Sevilla)","Pública / Propio","Sí","No",120,11,10.77,11.68,76,240,12.62,73.2
"https://www.us.es/estudiar/que-estudiar/oferta-de-grados","Grado en Conservación y Restauración de Bienes Culturales","Universidad de Sevilla","Facultad de Bellas Artes (Sevilla)","Pública / Propio","Sí","No",60,7.74,9,10.43,87,240,12.62,50.4
"https://www.us.es/estudiar/que-estudiar/oferta-de-grados","Grado en Farmacia","Universidad de Sevilla","Facultad de Farmacia (Sevilla)","Pública / Propio","Sí","No",275,10.72,11.16,11.89,85,300,12.62,82.8
"https://www.us.es/estudiar/que-estudiar/oferta-de-grados","Grado en Filología Hispánica","Universidad de Sevilla","Facultad de Filología (Sevilla)","Pública / Propio","Sí","No",150,5,5,9.57,61,240,12.62,51.6
"https://www.um.es/web/estudios/grados","Grado en Ciencias Políticas, Gobierno y Administración Pública","Universidad de Murcia","Facultad de Derecho (Murcia)","Pública / Propio","Sí","No",60,5.82,5.61,8.52,69,240,14.38,63.6
"https://www.ull.es/estudios-docencia/grados/#listado-grados","Grado en Contabilidad y Finanzas","Universidad de La Laguna","Escuela Universitaria de Estudios Empresariales (Santa Cruz De Tenerife)","Pública / Propio","Sí","No",NA,NA,NA,NA,60,240,10.16,NA
"https://www.ull.es/estudios-docencia/grados/#listado-grados","Grado en Contabilidad y Finanzas","Universidad de La Laguna","Facultad de Economía, Empresa y Turismo (Santa Cruz de Tenerife)","Pública / Propio","Sí","No",180,5.1,5.34,7.95,60,240,10.16,75.3
"http://www.ucm.es/grado","Grado en Trabajo Social","Universidad Complutense de Madrid","Facultad de Trabajo Social (Madrid)","Pública / Propio","Sí","No",250,8.43,8.57,9.67,92,240,16.92,79.3
"http://www.ucm.es/grado","Grado en Matemáticas","Universidad Complutense de Madrid","Facultad de Ciencias Matemáticas (Madrid)","Pública / Propio","Sí","No",142,12.83,12.93,NA,75,240,16.92,79.6
"http://www.upm.es/institucional/Estudiantes/Estudios_Titulaciones/EstudiosOficialesGrado","Grado en Ingeniería Electrónica de Comunicaciones","Universidad Politécnica de Madrid","Escuela Técnica Superior de Ingeniería y Sistemas de Telecomunicación (Madrid)","Pública / Propio","Sí","No",67,8.85,8.62,9.27,46,240,19.43,NA
"http://www.uc3m.es/ss/Satellite/Grado/es/ListadoGrados/1371212987094/Oferta_de_titulaciones","Grado en Historia y Política/Bachelor in History and Politics","Universidad Carlos III de Madrid","Facultad de Humanidades, Comunicación y Documentación (Madrid)","Pública / Propio","Sí","Sí*",35,9.92,10.84,11.77,88,240,16.92,NA
"https://www.uvigo.gal/es/estudiar/que-estudiar/estudios-grado","Grado en Biología","Universidad de Vigo","Facultad de Biología (Pontevedra)","Pública / Propio","Sí","No",75,9,9.91,10.75,81,240,13.93,64.4
"https://www.uvigo.gal/es/estudiar/que-estudiar/estudios-grado","Grado en Ingeniería Informática","Universidad de Vigo","Escuela Superior de Ingeniería Informática (Ourense)","Pública / Propio","Sí","No",147,7.08,9.13,10.38,62,240,13.93,80.9
"http://www.udc.es/ensino/graos","Grado en Educación Infantil","Universidad de A Coruña","Facultad de Ciencias de la Educación (A Coruña)","Pública / Propio","Sí","No",120,9.23,9.23,9.94,96,240,9.85,64
"https://www.uspceu.com/oferta/grado?_adin=11551547647","Grado en Odontología","Universidad San Pablo-CEU","Facultad de Medicina (Madrid)","Privada / Propio","Sí","Sí*",143,NA,NA,NA,92,300,NA,79.9
"http://www.ub.edu/dyn/cms/continguts_es/estudis/oferta_formativa/graus/graus.html","Grado en Estadística","Universidad de Barcelona","Facultad de Economía y Empresa (Barcelona)","Pública / Propio","Sí","No",50,11.03,10.42,11.42,82,240,18.46,77.1
"http://www.ugr.es/pages/estudios/grado","Grado en Finanzas y Contabilidad","Universidad de Granada","Facultad de Ciencias Económicas y Empresariales (Granada)","Pública / Propio","Sí","No",124,8.19,6.94,9.43,58,240,12.62,75.2
"http://www.unavarra.es/sites/grados/home.html","Grado en Ingeniería Mecánica","Universidad Pública de Navarra","Escuela Técnica Superior de Ingeniería Industrial, Informática y Telecomunicación (Navarra)","Pública / Propio","Sí","No",90,6.15,6,9.13,66,240,21.38,92.1
"http://www.unavarra.es/sites/grados/home.html","Grado en Ingeniería Agroalimentaria y del Medio Rural","Universidad Pública de Navarra","Escuela Técnica Superior de Ingeniería Agronómica y Biociencias (Navarra)","Pública / Propio","Sí","Sí*",70,5.25,5.3,8.04,66,240,21.38,83.9
"https://estudios.unizar.es/estudio/lista-ramas?tipo_id=5","Grado en Ingeniería Civil","Universidad de Zaragoza","Escuela Universitaria Politécnica (Zaragoza)","Pública / Adscrito**","Sí","No",54,5,5,NA,59,240,NA,82.1
"https://www.usal.es/grados","Grado en Historia del Arte","Universidad de Salamanca","Facultad de Geografía e Historia (Salamanca)","Pública / Propio","Sí","No",70,5,5,8.77,83,240,12.59,43.3
"http://www.udc.es/ensino/graos","Grado en Administración y Dirección de Empresas","Universidad de A Coruña","Facultad de Economía y Empresa (A Coruña)","Pública / Propio","Sí","Sí*",180,7.62,8.86,10.27,66,240,9.85,79.9
"http://www.udc.es/ensino/graos","Grado en Economía","Universidad de A Coruña","Facultad de Economía y Empresa (A Coruña)","Pública / Propio","Sí","Sí*",90,6.54,6.31,8.77,66,240,9.85,71.4
"https://www.comillas.edu/estudios/grados","Grado en Ingeniería Agrícola y Agroambiental","Universidad Pontificia Comillas","Escuela Universitaria de Ingeniería Técnica Agrícola INEA (Valladolid)","Privada / Adscrito**","Sí","No",NA,NA,NA,NA,77,240,NA,NA
"http://www.uah.es/estudios/grados/inicio.asp","Grado en Comunicación Audiovisual","Universidad de Alcalá","Facultad de Filosofía y Letras, Sección Guadalajara (Guadalajara)","Pública / Propio","Sí","No",50,9.68,9.83,10.57,96,240,19.43,71.6
"https://www.uhu.es/estudia-en-la-uhu/oferta-academica/grados","Grado en Finanzas y Contabilidad","Universidad de Huelva","Facultad de Ciencias Empresariales y Turismo (Huelva)","Pública / Propio","Sí","No",65,5,5,7.96,63,240,12.62,NA
"https://www.uab.cat/web/estudiar/grado/oferta-de-grados/todos-los-grados-1345667068600.html","Grado en Turismo","Universidad Autónoma de Barcelona","Escuela Fundación Universidad Autónoma de Barcelona-Formación (Barcelona)","Pública / Adscrito**","Sí","Sí*",160,5,NA,NA,91,240,NA,NA
"https://www.ual.es/estudios/grados","Grado en Historia","Universidad de Almería","Facultad de Humanidades (Almería)","Pública / Propio","Sí","No",55,5,5,8.6,73,240,12.62,NA
"https://www.ujaen.es/estudios/oferta-academica/grados","Grado en Ingeniería de Tecnologías de Telecomunicación","Universidad de Jaén","Escuela Politécnica Superior (Linares) (Jaén)","Pública / Propio","Sí","No",40,5,5,7.74,49,240,12.62,NA
"https://web.ua.es/es/grados-oficiales.html","Grado en Historia","Universidad de Alicante","Facultad de Filosofía y Letras (Alicante)","Pública / Propio","Sí","No",125,5,6.2,9.05,83,240,11.84,49.2
"http://www.ub.edu/dyn/cms/continguts_es/estudis/oferta_formativa/graus/graus.html","Grado en Pedagogía","Universidad de Barcelona","Facultad de Educación (Barcelona)","Pública / Propio","Sí","No",240,8.1,8.04,9.14,93,240,17.69,79.8
"https://www.uic.es/es/estudios/estudios?class%5B0%5D=173&class%5B1%5D=174","Grado en Publicidad y Relaciones Públicas","Universidad Internacional de Catalunya","Facultad de Ciencias de la Comunicación (Barcelona)","Privada / Propio","Sí","No",NA,NA,NA,NA,94,240,NA,68.1
"https://www.unileon.es/estudiantes/oferta-academica/grados","Grado en Información y Documentación","Universidad de León","Facultad de Filosofía y Letras (León)","Pública / Propio","No","No",50,5.78,5,6.86,81,240,13.67,NA
"https://www.unileon.es/estudiantes/oferta-academica/grados","Grado en Ciencias Ambientales","Universidad de León","Facultad de Ciencias Biológicas y Ambientales (León)","Pública / Propio","Sí","No",50,7.43,5,8.27,71,240,17.83,71.1
"http://www.uv.es/uvweb/universidad/es/estudios-grado/oferta-grados/oferta-grados-1285846094474.html","Grado en Criminología","Universitat de València (Estudi General)","Facultad de Derecho (Valencia)","Pública / Propio","Sí","No",100,10.53,11.1,11.4,91,240,12.79,57.9
"https://www.uclm.es/misiones/estudios/catalogodeestudios?tipo=G","Grado en Farmacia","Universidad de Castilla-La Mancha","Facultad de Farmacia (Albacete)","Pública / Propio","Sí","No",120,8.8,9.15,11.25,74,300,18.87,85
"http://www.uco.es/grados/","Grado en Física ","Universidad de Córdoba","Facultad de Ciencias (Córdoba)","Pública / Propio","Sí","No",80,9.83,11.37,12.18,62,240,12.62,NA
"https://www.unex.es/organizacion/servicios-universitarios/servicios/alumnado/funciones/grados","Grado en Ingeniería de Sonido e Imagen en Telecomunicación","Universidad de Extremadura","Escuela Politécnica (Cáceres)","Pública / Propio","Sí","No",60,6.26,6.2,7.5,63,240,16.13,93.1
"http://www.uco.es/grados/","Grado en Química","Universidad de Córdoba","Facultad de Ciencias (Córdoba)","Pública / Propio","Sí","No",80,5.32,5,10.09,61,240,12.62,63.8
"http://www.uv.es/uvweb/universidad/es/estudios-grado/oferta-grados/oferta-grados-1285846094474.html","Grado en Odontología","Universitat de València (Estudi General)","Facultad de Medicina y Odontología (Valencia)","Pública / Propio","Sí","No",80,13.05,13.1,NA,89,300,18,76.8
"http://www.ugr.es/pages/estudios/grado","Grado en Marketing e Investigación de Mercados","Universidad de Granada","Facultad de Ciencias Económicas y Empresariales (Granada)","Pública / Propio","Sí","No",124,10.63,9.7,11.21,78,240,12.62,65.3
"https://www.unav.edu/estudios/grados","Grado en Marketing","Universidad de Navarra","Facultad de Comunicación (Navarra)","Privada / Propio","Sí","Sí*",NA,NA,NA,NA,95,240,NA,NA
"https://www.unav.edu/estudios/grados","Grado en Gestión Aplicada / Bachelor in Applied Management","Universidad de Navarra","ISSA - School of Applied Management. Campus de Pamplona (Navarra)","Privada / Propio","Sí","No",NA,NA,NA,NA,96,240,NA,NA
"http://www.usc.es/es/titulacions/titulaionoficgrao.html","Grado en Física","Universidad de Santiago de Compostela","Facultad de Física (A Coruña)","Pública / Propio","Sí","No",90,12.01,12.34,12.9,70,240,13.93,70
"http://www.usc.es/es/titulacions/titulaionoficgrao.html","Grado en Lengua y Literatura Gallegas","Universidad de Santiago de Compostela","Facultad de Filología (A Coruña)","Pública / Propio","Sí","No",50,5.82,5.21,8.92,81,240,9.85,NA
"http://www.usc.es/es/titulacions/titulaionoficgrao.html","Grado en Maestro de Educación Primaria","Universidad de Santiago de Compostela","Facultad de Formación del Profesorado (Lugo)","Pública / Propio","Sí","No",82,9.29,9.21,10.12,95,240,9.85,79.7
"http://www.usc.es/es/titulacions/titulaionoficgrao.html","Grado en Maestro de Educación Primaria","Universidad de Santiago de Compostela","Facultad de Ciencias de la Educación (A Coruña)","Pública / Propio","Sí","No",112,10.72,10.8,11.62,95,240,9.85,75.9
"http://www.uv.es/uvweb/universidad/es/estudios-grado/oferta-grados/oferta-grados-1285846094474.html","Grado en Ciencias Ambientales","Universitat de València (Estudi General)","Facultad de Ciencias Biológicas (Valencia)","Pública / Propio","Sí","No",80,9.36,9.86,10.18,81,240,17.34,75
"https://www.ucv.es/oferta-academica/grados","Grado en Filosofía","Universidad Católica de Valencia San Vicente Mártir","Facultad de Filosofía, Letras y Humanidades (Valencia)","Privada / Propio","No","No",NA,NA,NA,NA,81,240,NA,NA
"https://www.uvic.cat/es/titulacions","Grado en Medicina","Universidad de Vic","Facultad de Medicina (Barcelona)","Privada / Propio","Sí","No",110,11.8,11.99,NA,87,360,NA,NA
"https://web.ua.es/es/grados-oficiales.html","Grado en Maestro en Educación Infantil","Universidad de Alicante","Facultad de Educación (Alicante)","Pública / Propio","Sí","No",360,8.94,8.99,9.58,95,240,12.79,69.5
"https://www.mondragon.edu/es/grados-universitarios","Grado en Educación Infantil","Mondragon Unibertsitatea","Facultad de Humanidades y Ciencias de la Educación (Gipuzkoa)","Privada / Propio","Varias modalidades*","No",NA,NA,NA,NA,96,240,NA,92.3
"http://www.usc.es/es/titulacions/titulaionoficgrao.html","Grado en Maestro de Educación Infantil","Universidad de Santiago de Compostela","Facultad de Formación del Profesorado (Lugo)","Pública / Propio","Sí","No",82,8.38,8.7,9.3,95,240,9.85,69.2
"http://www.usc.es/es/titulacions/titulaionoficgrao.html","Grado en Maestro de Educación Infantil","Universidad de Santiago de Compostela","Facultad de Ciencias de la Educación (A Coruña)","Pública / Propio","Sí","No",61,10.26,10.71,11.28,95,240,9.85,58
"https://www.ull.es/estudios-docencia/grados/#listado-grados","Grado en Medicina","Universidad de La Laguna","Facultad de Ciencias de la Salud (Santa Cruz de Tenerife)","Pública / Propio","Sí","No",130,12.81,13.01,13.33,91,360,14.59,88.1
"https://www.url.edu/es/estudios/grados","Grado en Educación Infantil","Universidad Ramon Llull","Facultad de Psicología, Ciencias de la Educación y del Deporte Blanquerna (Barcelona)","Privada / Propio","Sí","No",120,NA,NA,NA,96,240,NA,90.2
"https://web.ua.es/es/grados-oficiales.html","Grado en Relaciones Internacionales","Universidad de Alicante","Facultad de Derecho (Alicante)","Pública / Propio","Sí","No",60,11.99,12.1,NA,92,240,12.79,NA
"http://www2.ulpgc.es/index.php?pagina=plan_estudio&ver=inicio","Grado en Educación Social","Universidad de Las Palmas de Gran Canaria","Facultad de Ciencias de la Educación (Las Palmas)","Pública / Propio","Sí","No",65,7.91,8.5,10.08,91,240,10.16,75.9
"https://www.ufv.es/estudiar-en-ufv/titulaciones-de-grado/","Grado en Marketing","Universidad Francisco de Vitoria","Facultad de Derecho, Empresa y Gobierno (Madrid)","Privada / Propio","Sí","No",NA,NA,NA,NA,87,240,NA,NA
"http://www.upv.es/estudios/grado/index-es.html","Grado en Ingeniería de Obras Públicas","Universidad Politécnica de Valencia","Escuela Técnica Superior de Ingeniería de Caminos, Canales y Puertos (Valencia)","Pública / Propio","Sí","No",NA,NA,5.63,6.98,46,240,17.34,71.2
"http://www.upc.edu/aprender/estudios/grados","Grado en Ingeniería de Materiales","Universidad Politécnica de Catalunya","Escuela de Ingeniería de Barcelona Este (EEBE) (Barcelona)","Pública / Propio","Sí","No",40,5,5.77,7.88,66,240,18.46,NA
"http://www.udl.cat/ca/es/estudios/estudios_centros/","Grado en Nutrición Humana y Dietética","Universidad de Lleida","Facultad de Medicina (Lleida)","Pública / Propio","Sí","No",45,5,8.3,9.53,85,240,18.46,86.8
"http://www.nebrija.com/carreras-universitarias/carreras.php","Grado en Economía y Negocios Internacionales","Universidad Antonio de Nebrija","Facultad de Ciencias Sociales (Madrid)","Privada / Propio","Varias modalidades*","Sí*",NA,NA,NA,NA,64,240,NA,NA
"http://www.usc.es/es/titulacions/titulaionoficgrao.html","Grado en Biología","Universidad de Santiago de Compostela","Facultad de Biología (A Coruña)","Pública / Propio","Sí","No",100,10.37,10.92,11.77,76,240,13.93,NA
"http://www.ub.edu/dyn/cms/continguts_es/estudis/oferta_formativa/graus/graus.html","Grado en Gestión de Información y Documentación Digital","Universidad de Barcelona","Facultad de Información y Medios Audiovisuales (Barcelona)","Pública / Propio","Varias modalidades*","No",60,5.3,5.06,7.79,70,240,18.46,NA
"https://www.us.es/estudiar/que-estudiar/oferta-de-grados","Grado en Estudios Árabes e Islámicos","Universidad de Sevilla","Facultad de Filología (Sevilla)","Pública / Propio","Sí","No",50,5,5,NA,70,240,12.62,NA
"http://www2.ulpgc.es/index.php?pagina=plan_estudio&ver=inicio","Grado en Ingeniería Química Industrial","Universidad de Las Palmas de Gran Canaria","Escuela de Ingenierías Industriales y Civiles (Las Palmas)","Pública / Propio","Sí","No",75,5,5,9.27,62,240,14.59,NA
"https://web.ua.es/es/grados-oficiales.html","Grado en Nutrición Humana y Dietética","Universidad de Alicante","Facultad de Ciencias de la Salud (Alicante)","Pública / Propio","Sí","No",100,10.47,10.64,NA,93,240,18,68.5
"https://www.unex.es/organizacion/servicios-universitarios/servicios/alumnado/funciones/grados","Grado en Estudios Ingleses","Universidad de Extremadura","Facultad de Filosofía y Letras (Cáceres)","Pública / Propio","Sí","Sí*",45,9.94,6.04,11.11,87,240,9.88,66.1
"https://www.uca.es/grados/","Grado en Medicina","Universidad de Cádiz","Facultad de Medicina (Cádiz)","Pública / Propio","Sí","No",145,13.3,13.23,NA,89,360,12.62,91.8
"https://www.upf.edu/web/graus/","Grado en Ingeniería Matemática en Ciencia de Datos / Mathematical Engineering on Data Science","Universidad Pompeu Fabra","Escuela de Ingeniería (Barcelona)","Pública / Propio","Sí","No",40,11.78,11.77,12.32,92,240,18.46,NA
"http://www.ucjc.edu/estudios-universitarios/grados/oficiales/","Grado en Diseño Multimedia y Gráfico / Bachelor in Multimedia and Graphic Design","Universidad Camilo José Cela","ESNE-Escuela Universitaria de Diseño (Madrid)","Privada / Adscrito**","Varias modalidades*","No",NA,NA,NA,NA,88,240,NA,64.9
"http://www2.ulpgc.es/index.php?pagina=plan_estudio&ver=inicio","Grado en Ingeniería Civil","Universidad de Las Palmas de Gran Canaria","Escuela de Ingenierías Industriales y Civiles (Las Palmas)","Pública / Propio","Sí","No",125,5,5,9.62,58,240,14.59,79
"http://www.uco.es/grados/","Grado en Ingeniería Civil","Universidad de Córdoba","Escuela Politécnica Superior de Bélmez (Córdoba)","Pública / Propio","Varias modalidades*","No",130,5,5,7.25,57,240,12.62,79
"https://www.uclm.es/misiones/estudios/catalogodeestudios?tipo=G","Grado en Humanidades y Estudios Sociales","Universidad de Castilla-La Mancha","Facultad de Humanidades de Albacete (Albacete)","Pública / Propio","Sí","No",40,5.09,5.78,7.95,75,240,12.13,NA
"http://www.uco.es/grados/","Grado en Relaciones Laborales y Recursos Humanos","Universidad de Córdoba","Facultad de Ciencias del Trabajo (Córdoba)","Pública / Propio","Sí","No",120,5,5,8.03,60,240,12.62,73.2
"https://www.uclm.es/misiones/estudios/catalogodeestudios?tipo=G","Grado en Arquitectura","Universidad de Castilla-La Mancha","Escuela de Arquitectura (Toledo)","Pública / Propio","Sí","No",60,8.15,5.17,9.71,74,330,18.87,NA
"http://portal.uned.es/portal/page?_pageid=93,1643102&_dad=portal&_schema=PORTAL","Grado en Filosofía","Universidad Nacional de Educación a Distancia","Facultad de Filosofía (Madrid)","Pública / Propio","No","No",NA,NA,NA,NA,56,240,13,57.7
"https://www.uji.es/estudis/","Grado en Ingeniería en Diseño Industrial y Desarrollo de Productos","Universidad Jaume I de Castellón","Escuela Superior de Tecnología y Ciencias Experimentales (Castellón)","Pública / Propio","Sí","No",120,7.45,7.49,8.82,68,240,17.34,83.8
"https://www.ufv.es/estudiar-en-ufv/titulaciones-de-grado/","Grado en Enfermería","Universidad Francisco de Vitoria","Facultad de Ciencias de la Salud (Madrid)","Privada / Propio","Sí","No",210,NA,NA,NA,91,240,NA,NA
"http://estudis.uib.cat/es/grau/","Grado en Educación Infantil","Universidad de las Illes Balears","Facultad de Educación. Sede Universitaria de Menorca (Illes Balears)","Pública / Propio","Sí","No",NA,NA,NA,NA,94,240,15.63,NA
"http://estudis.uib.cat/es/grau/","Grado en Educación Infantil","Universidad de las Illes Balears","Facultad de Educación. Sede Universitaria de Eivissa y Formentera (Illes Balears)","Pública / Propio","Sí","No",NA,NA,NA,NA,94,240,15.63,NA
"http://estudis.uib.cat/es/grau/","Grado en Educación Infantil","Universidad de las Illes Balears","Facultad de Educación (Illes Balears)","Pública / Propio","Sí","No",100,6.83,7.08,9.23,94,240,15.63,81.5
"http://www.umh.es/contenido/Estudios/:Grado/datos_es.html","Grado en Ciencias Políticas y Gestión Pública","Universidad Miguel Hernández de Elche","Facultad de Ciencias Sociales y Jurídicas de Orihuela (Alicante)","Pública / Propio","Sí","No",50,8.88,5.85,7.44,76,240,12.79,NA
"http://www.ucm.es/grado","Grado en Óptica y Optometría","Universidad Complutense de Madrid","Facultad de Óptica y Optometría (Madrid)","Pública / Propio","Sí","No",165,9.07,9.25,10.28,72,240,20.68,86.7
"https://www.uax.com/grados","Grado en Ingeniería Informática","Universidad Alfonso X El Sabio","Escuela Politécnica Superior (Madrid)","Privada / Propio","Varias modalidades*","No",NA,NA,NA,NA,74,240,NA,NA
"https://www.udg.edu/ca/estudia/oferta-formativa/graus","Grado en Historia","Universidad de Girona","Facultad de Letras (Girona)","Pública / Propio","Sí","No",NA,NA,5,7.97,79,240,17.69,56.5
"http://www.ucm.es/grado","Grado en Lenguas Modernas y sus Literaturas","Universidad Complutense de Madrid","Facultad de Filología (Madrid)","Pública / Propio","Sí","No",250,5.07,5.09,8.48,71,240,16.92,53.6
"http://www.ucm.es/grado","Grado en Ciencia y Tecnología de los Alimentos","Universidad Complutense de Madrid","Facultad de Veterinaria (Madrid)","Pública / Propio","Sí","No",85,10.08,10.11,10.47,76,240,20.68,NA
"http://www.ucm.es/grado","Grado en Historia del Arte","Universidad Complutense de Madrid","Facultad de Geografía e Historia (Madrid)","Pública / Propio","Sí","No",250,5,5.7,9.26,82,240,16.92,52.8
"http://www.ucm.es/grado","Grado en Musicología","Universidad Complutense de Madrid","Facultad de Geografía e Historia (Madrid)","Pública / Propio","Sí","No",60,6.93,7.87,8.88,87,240,16.92,64.6
"https://www.unirioja.es/estudios/grados/","Grado en Ingeniería Agrícola","Universidad de la Rioja","Facultad de Ciencia y Tecnología de la Universidad de La Rioja (La Rioja)","Pública / Propio","Sí","No",50,5.02,5.27,7.52,64,240,20.47,NA
